,price,brand,model,year,title_status,mileage,color,vin,lot,state,country,condition
2137,26550,ford,f-150,2018,clean vehicle,15296.0,white,  1ftfw1e53jkc06275,167749175,pennsylvania, usa,5 hours left
2138,27000,ford,explorer,2019,clean vehicle,30476.0,white,  1fm5k8f83kgb26838,167802229,north carolina, usa,2 days left
2139,34000,ford,door,2016,clean vehicle,131754.0,white,  1ft8w3dt7gec81766,167641144,texas, usa,10 days left
2140,27500,ford,f-150,2018,clean vehicle,26095.0,gray,  1ftew1ep8jfd35859,167749176,pennsylvania, usa,3 days left
2141,25500,ford,f-150,2018,clean vehicle,22107.0,gray,  1ftew1ep8jfc58328,167749180,pennsylvania, usa,3 days left
2142,13500,ford,ecosport,2019,clean vehicle,31207.0,brown,  maj6s3kl4kc273222,167802231,north carolina, usa,6 days left
2143,4000,ford,door,2015,clean vehicle,112810.0,gray,  1fmcu0gx0fua05555,167641488,texas, usa,10 days left
2144,25700,ford,f-150,2018,clean vehicle,19058.0,white,  1ftfw1e51jfe26457,167749183,pennsylvania, usa,3 days left
2145,29000,ford,door,2015,clean vehicle,109137.0,white,  1ft7w2btxfea09767,167641551,texas, usa,10 days left
2146,30500,ford,f-150,2018,clean vehicle,24058.0,black,  1ftfw1e53jfa36542,167749184,pennsylvania, usa,3 days left
2147,30000,ford,f-150,2018,clean vehicle,6967.0,black,  1ftew1ep0jfd90421,167749186,pennsylvania, usa,3 days left
2148,9000,ford,door,2014,clean vehicle,118340.0,gray,  1ftew1cm7efa19352,167641733,texas, usa,10 days left
2149,19000,ford,f-150,2018,clean vehicle,36145.0,white,  1ftex1cb4jfa24241,167749245,pennsylvania, usa,12 hours left
2150,25800,ford,explorer,2019,clean vehicle,33942.0,silver,  1fm5k7f89kga64209,167802235,north carolina, usa,2 days left
2151,26500,ford,f-150,2018,clean vehicle,38868.0,gray,  1ftew1ep2jkc89288,167749247,pennsylvania, usa,3 days left
2152,29300,ford,explorer,2019,clean vehicle,36190.0,red,  1fm5k8gt9kgb48958,167802277,north carolina, usa,2 days left
2153,6300,ford,fiesta,2018,clean vehicle,37177.0,black,  3fadp4bj5jm122531,167749248,pennsylvania, usa,2 days left
2154,25400,ford,explorer,2019,clean vehicle,39267.0,white,  1fm5k7f85kga32678,167802278,north carolina, usa,2 days left
2155,26000,ford,f-150,2018,clean vehicle,33350.0,gray,  1ftfw1e58jfa37766,167749256,pennsylvania, usa,3 days left
2156,7000,ford,focus,2017,clean vehicle,57889.0,black,  1fadp3f25hl234464,167802313,north carolina, usa,2 days left
2157,25900,ford,f-150,2018,clean vehicle,34081.0,red,  1ftfw1e50jkc66708,167749258,pennsylvania, usa,36 minutes
2158,9700,ford,fiesta,2019,clean vehicle,26821.0,gray,  3fadp4ej3km124114,167802331,north carolina, usa,2 days left
2159,27000,ford,f-150,2018,clean vehicle,40577.0,black,  1ftew1ep9jfa21976,167749260,pennsylvania, usa,3 days left
2160,9100,ford,fiesta,2019,clean vehicle,52355.0,black,  3fadp4bjxkm138371,167802332,north carolina, usa,2 days left
2161,28000,ford,f-150,2018,clean vehicle,30620.0,red,  1ftfw1eg8jfb90617,167749261,pennsylvania, usa,3 days left
2162,25700,ford,flex,2019,clean vehicle,22019.0,black,  2fmhk6dt8kba14603,167802333,north carolina, usa,6 days left
2163,27500,ford,f-150,2018,clean vehicle,36742.0,black,  1ftew1ep1jfa02757,167749262,pennsylvania, usa,3 days left
2164,9400,ford,fiesta,2019,clean vehicle,32473.0,white,  3fadp4ej8km130958,167802334,north carolina, usa,2 days left
2165,25500,ford,f-150,2018,clean vehicle,43406.0,blue,  1ftew1ep1jkd75109,167749263,pennsylvania, usa,3 days left
2166,20500,ford,flex,2019,clean vehicle,34696.0,white,  2fmhk6c8xkba14373,167802335,north carolina, usa,6 days left
2167,21500,ford,f-150,2018,clean vehicle,43519.0,gray,  1ftfw1e55jfc57253,167749265,pennsylvania, usa,3 days left
2168,12800,ford,hybrid,2019,clean vehicle,37716.0,gray,  3fa6p0lu4kr188583,167802336,north carolina, usa,6 days left
2169,23900,ford,f-150,2018,clean vehicle,41627.0,white,  1ftfw1e54jfa50563,167749266,pennsylvania, usa,3 days left
2170,9400,ford,fiesta,2019,clean vehicle,29986.0,gray,  3fadp4ej4km131038,167802337,north carolina, usa,2 days left
2171,26900,ford,f-150,2018,clean vehicle,41496.0,silver,  1ftew1egxjfa11599,167749267,pennsylvania, usa,3 days left
2172,25500,ford,flex,2019,clean vehicle,20613.0,gray,  2fmhk6dt9kba22922,167802338,north carolina, usa,6 days left
2173,27000,ford,f-150,2018,clean vehicle,33475.0,blue,  1ftew1ep9jfc17402,167749268,pennsylvania, usa,3 days left
2174,9300,ford,fiesta,2019,clean vehicle,32305.0,silver,  3fadp4bj1km123807,167802339,north carolina, usa,2 days left
2175,14400,ford,fusion,2018,clean vehicle,38148.0,black,  3fa6p0ru4jr247959,167749350,pennsylvania, usa,2 days left
2176,19000,ford,flex,2019,clean vehicle,39976.0,red,  2fmgk5d8xkba08187,167802340,north carolina, usa,2 days left
2177,14000,ford,fusion,2018,clean vehicle,50513.0,white,  3fa6p0d99jr206522,167749355,pennsylvania, usa,2 days left
2178,13600,ford,fusion,2019,clean vehicle,31408.0,gray,  3fa6p0luxkr225023,167802366,north carolina, usa,2 days left
2179,19200,ford,transit,2018,clean vehicle,41351.0,white,  1ftyr2cm0jka24226,167749390,pennsylvania, usa,2 days left
2180,13600,ford,fusion,2019,clean vehicle,32038.0,red,  3fa6p0lu0kr210790,167802367,north carolina, usa,2 days left
2181,18600,ford,transit,2018,clean vehicle,38279.0,white,  1ftyr2cm5jka24223,167749393,pennsylvania, usa,2 days left
2182,13700,ford,fusion,2019,clean vehicle,30471.0,red,  3fa6p0lu8kr225408,167802368,north carolina, usa,2 days left
2183,18200,ford,transit,2018,clean vehicle,41569.0,white,  1ftyr2cm2jka24227,167749395,pennsylvania, usa,2 days left
2184,13800,ford,fusion,2019,clean vehicle,31142.0,silver,  3fa6p0lu3kr205504,167802369,north carolina, usa,2 days left
2185,22000,ford,wagon,2018,clean vehicle,31598.0,black,  1fbzx2ym5jka57441,167749399,pennsylvania, usa,2 days left
2186,13700,ford,fusion,2019,clean vehicle,31380.0,silver,  3fa6p0lu6kr220563,167802370,north carolina, usa,2 days left
2187,28000,ford,wagon,2018,clean vehicle,22179.0,black,  1fbzx2xm1jka57423,167749406,pennsylvania, usa,2 days left
2188,13800,ford,fusion,2019,clean vehicle,29266.0,white,  3fa6p0lu0kr210613,167802371,north carolina, usa,2 days left
2189,18600,ford,transit,2018,clean vehicle,42156.0,white,  1ftyr2cm6jka24229,167749408,pennsylvania, usa,2 days left
2190,13700,ford,fusion,2019,clean vehicle,30875.0,red,  3fa6p0lu2kr225727,167802372,north carolina, usa,2 days left
2191,13700,ford,fusion,2019,clean vehicle,30609.0,silver,  3fa6p0lu5kr210591,167802373,north carolina, usa,2 days left
2192,13800,ford,fusion,2019,clean vehicle,29508.0,silver,  3fa6p0lu4kr222151,167802374,north carolina, usa,2 days left
2193,17700,ford,hybrid,2019,clean vehicle,12837.0,gray,  3fa6p0ru6kr257894,167802375,north carolina, usa,6 days left
2194,13900,ford,fusion,2019,clean vehicle,29633.0,white,  3fa6p0lu0kr210823,167802376,north carolina, usa,2 days left
2195,13900,ford,fusion,2019,clean vehicle,27461.0,no_color,  3fa6p0lu5kr226287,167802377,north carolina, usa,2 days left
2196,50500,ford,f-650,2018,clean vehicle,74961.0,white,  1fdnf6dc1jdf00931,167749685,pennsylvania, usa,2 days left
2197,13600,ford,fusion,2019,clean vehicle,32154.0,gray,  3fa6p0lu2kr207325,167802378,north carolina, usa,2 days left
2198,55000,ford,srw,2018,clean vehicle,37245.0,black,  1ft7w2bt1jec31753,167749686,pennsylvania, usa,3 days left
2199,13800,ford,fusion,2019,clean vehicle,29345.0,white,  3fa6p0lu1kr222799,167802379,north carolina, usa,2 days left
2200,56000,ford,srw,2018,clean vehicle,25371.0,black,  1ft7w2bt4jec50359,167749689,pennsylvania, usa,3 days left
2201,13800,ford,fusion,2019,clean vehicle,30054.0,silver,  3fa6p0lu3kr210749,167802380,north carolina, usa,2 days left
2202,45800,ford,srw,2018,clean vehicle,11173.0,white,  1ft7w2bt3jeb02932,167749690,pennsylvania, usa,2 days left
2203,13800,ford,fusion,2019,clean vehicle,30902.0,no_color,  3fa6p0lu8kr225585,167802381,north carolina, usa,2 days left
2204,5500,nissan,sentra,2018,clean vehicle,31231.0,silver,  3n1ab7ap9jy345766,167440194,north carolina, usa,5 days left
2205,14400,nissan,altima,2020,clean vehicle,10728.0,gray,  1n4bl4bv5lc127707,167455277,arizona, usa,2 days left
2206,11450,nissan,sport,2018,clean vehicle,35374.0,white,  jn1bj1cpxjw108745,167456239,florida, usa,7 days left
2207,11000,nissan,sport,2018,clean vehicle,36715.0,black,  jn1bj1cp5jw102514,167456240,florida, usa,7 days left
2208,11450,nissan,sport,2018,clean vehicle,33437.0,red,  jn1bj1cp7jw161029,167456241,florida, usa,7 days left
2209,11000,nissan,sport,2018,clean vehicle,36788.0,black,  jn1bj1cp5jw108622,167456242,florida, usa,7 days left
2210,11200,nissan,sport,2018,clean vehicle,35491.0,black,  jn1bj1cp7jw102689,167456245,florida, usa,7 days left
2211,11400,nissan,sport,2018,clean vehicle,33644.0,black,  jn1bj1cp5jw163832,167456251,florida, usa,7 days left
2212,11450,nissan,sport,2018,clean vehicle,35831.0,gray,  jn1bj1cp5jw161563,167456254,florida, usa,7 days left
2213,11050,nissan,sport,2018,clean vehicle,35050.0,gray,  jn1bj1cp3jw108442,167456255,florida, usa,7 days left
2214,11400,nissan,sport,2018,clean vehicle,34924.0,gray,  jn1bj1cp1jw161494,167456258,florida, usa,7 days left
2215,11050,nissan,sport,2018,clean vehicle,34962.0,silver,  jn1bj1cp7jw107732,167456261,florida, usa,7 days left
2216,10850,nissan,sport,2018,clean vehicle,39985.0,gray,  jn1bj1cp8jw161668,167456317,florida, usa,7 days left
2217,10900,nissan,sport,2018,clean vehicle,38816.0,red,  jn1bj1cp2jw106181,167456319,florida, usa,7 days left
2218,10450,nissan,sport,2018,clean vehicle,41579.0,red,  jn1bj1cp7jw163492,167456333,florida, usa,7 days left
2219,10800,nissan,sport,2018,clean vehicle,40455.0,gray,  jn1bj1cp7jw108055,167456334,florida, usa,7 days left
2220,10850,nissan,sport,2018,clean vehicle,39996.0,white,  jn1bj1cp0jw108009,167456336,florida, usa,7 days left
2221,10800,nissan,sport,2018,clean vehicle,41077.0,black,  jn1bj1cp1jw105037,167456337,florida, usa,7 days left
2222,10850,nissan,sport,2018,clean vehicle,39183.0,gray,  jn1bj1cp2jw108545,167456338,florida, usa,7 days left
2223,10800,nissan,sport,2018,clean vehicle,40478.0,black,  jn1bj1cpxjw152048,167456339,florida, usa,7 days left
2224,10900,nissan,sport,2018,clean vehicle,38806.0,white,  jn1bj1cp7jw108458,167456342,florida, usa,7 days left
2225,10400,nissan,sport,2018,clean vehicle,45331.0,blue,  jn1bj1cp6jw106037,167456344,florida, usa,7 days left
2226,10500,nissan,sport,2018,clean vehicle,43531.0,blue,  jn1bj1cpxjw108647,167456345,florida, usa,7 days left
2227,10800,nissan,sport,2018,clean vehicle,41033.0,silver,  jn1bj1cpxjw161087,167456349,florida, usa,7 days left
2228,10800,nissan,sport,2018,clean vehicle,40332.0,gray,  jn1bj1cp9jw108428,167456351,florida, usa,7 days left
2229,11200,nissan,frontier,2019,clean vehicle,22319.0,silver,  1n6ad0er0kn738643,167457176,arizona, usa,2 days left
2230,11100,nissan,rogue,2019,clean vehicle,22305.0,blue,  knmat2mt7kp522890,167457180,arizona, usa,2 days left
2231,12200,nissan,maxima,2019,clean vehicle,36996.0,black,  1n4aa6av0kc367891,167457182,arizona, usa,2 days left
2232,4000,nissan,sentra,2019,clean vehicle,1.0,black,  3n1ab7ap3ky284206,167457183,arizona, usa,2 days left
2233,9000,nissan,versa,2019,clean vehicle,27611.0,gray,  3n1cn7ap8kl876794,167457184,arizona, usa,2 days left
2234,14900,nissan,rogue,2019,clean vehicle,26516.0,silver,  5n1at2mv3kc809079,167457185,arizona, usa,2 days left
2235,4600,nissan,rogue,2019,clean vehicle,31397.0,blue,  jn8at2mt2kw259864,167457186,arizona, usa,2 days left
2236,6400,nissan,versa,2019,clean vehicle,18300.0,red,  3n1cn7ap4kl859703,167457187,arizona, usa,2 days left
2237,10400,nissan,note,2019,clean vehicle,26743.0,white,  3n1ce2cp8kl362332,167457188,arizona, usa,2 days left
2238,7800,nissan,versa,2019,clean vehicle,15832.0,black,  3n1cn7ap0kl845989,167457189,arizona, usa,2 days left
2239,12300,nissan,sport,2019,clean vehicle,31939.0,white,  jn1bj1cp9kw215996,167457190,arizona, usa,2 days left
2240,10900,nissan,sentra,2019,clean vehicle,31037.0,gray,  3n1ab7ap4ky222670,167457191,arizona, usa,2 days left
2241,8500,nissan,versa,2019,clean vehicle,22521.0,white,  3n1cn7ap0kl859617,167457193,arizona, usa,2 days left
2242,7300,nissan,versa,2019,clean vehicle,31335.0,white,  3n1cn7ap5kl850671,167457385,arizona, usa,2 days left
2243,5900,nissan,versa,2019,clean vehicle,28315.0,red,  3n1cn7ap1kl821247,167457396,arizona, usa,2 days left
2244,20000,nissan,armada,2017,clean vehicle,83437.0,white,  jn8ay2nd3h9007167,167462206,texas, usa,6 days left
2245,11200,nissan,altima,2018,clean vehicle,42250.0,blue,  1n4al3ap8jc257020,167472994,wisconsin, usa,22 hours left
2246,14400,nissan,rogue,2018,clean vehicle,45732.0,black,  knmat2mv0jp584843,167473024,wisconsin, usa,23 hours left
2247,16500,nissan,pathfinder,2018,clean vehicle,49185.0,white,  5n1dr2mmxjc615473,167473031,wisconsin, usa,22 hours left
2248,13400,nissan,rogue,2017,clean vehicle,45826.0,silver,  knmat2mv3hp582112,167473149,wisconsin, usa,20 hours left
2249,12500,nissan,door,2017,clean vehicle,36844.0,white,  1n4al3ap8hc494018,167473150,wisconsin, usa,22 hours left
2250,6500,nissan,door,2013,clean vehicle,104343.0,gray,  5n1ar2mm9dc642588,167489864,illinois, usa,18 hours left
2251,19800,nissan,pathfinder,2018,clean vehicle,34138.0,white,  5n1dr2mn0jc622571,167492145,florida, usa,23 hours left
2252,8800,nissan,versa,2018,clean vehicle,34761.0,white,  3n1cn7ap0jl803031,167492341,florida, usa,23 hours left
2253,12800,nissan,rogue,2018,clean vehicle,32656.0,blue,  knmat2mt3jp508547,167492359,florida, usa,23 hours left
2254,8800,nissan,versa,2018,clean vehicle,34837.0,red,  3n1cn7apxjl833122,167492413,florida, usa,23 hours left
2255,3500,nissan,altima,2019,clean vehicle,30099.0,white,  1n4bl4ev8kc201874,167493467,missouri, usa,8 days left
2256,750,nissan,sentra,2018,clean vehicle,37088.0,gray,  3n1ab7ap3jy312956,167494347,missouri, usa,8 days left
2257,10800,nissan,door,2017,clean vehicle,41729.0,blue,  1n4al3ap3hc221262,167494664,florida, usa,23 hours left
2258,22300,nissan,titan,2017,clean vehicle,17195.0,white,  1n6aa1ej0hn508411,167499054,texas, usa,2 days left
2259,8300,nissan,sedan,2018,clean vehicle,43064.0,gray,  3n1cn7apxjl833105,167519152,california, usa,7 days left
2260,8300,nissan,sedan,2018,clean vehicle,47510.0,gray,  3n1cn7ap7jl819100,167519154,california, usa,7 days left
2261,8000,nissan,sedan,2018,clean vehicle,52571.0,gray,  3n1cn7ap9jl817056,167519159,california, usa,7 days left
2262,15200,nissan,frontier,2018,clean vehicle,12129.0,black,  1n6bd0ct0jn772776,167722142,alabama, usa,21 hours left
2263,6700,nissan,sedan,2017,clean vehicle,62280.0,white,  3n1cn7ap4hl810879,167519934,california, usa,7 days left
2264,7500,nissan,door,2017,clean vehicle,74859.0,gray,  1n4al3ap4hn358022,167722292,connecticut, usa,3 days left
2265,10500,nissan,door,2017,clean vehicle,59508.0,black,  1n4al3ap4hc198591,167722301,connecticut, usa,3 days left
2266,8400,nissan,juke,2017,clean vehicle,58529.0,white,  jn8af5mrxht705637,167722304,connecticut, usa,3 days left
2267,7000,nissan,door,2015,salvage insurance,24396.0,black,  1n4al3ap8fc191026,167534402,florida, usa,15 hours left
2268,25500,nissan,armada,2020,clean vehicle,10317.0,black,  jn8ay2nc6l9615894,167722430,california, usa,1 days left
2269,4100,nissan,door,2017,salvage insurance,37619.0,black,  3n1cn7ap7hl863981,167534406,florida, usa,15 hours left
2270,13900,nissan,altima,2020,clean vehicle,15160.0,black,  1n4bl4bv4lc140657,167722431,california, usa,1 days left
2271,1900,nissan,door,2015,salvage insurance,91898.0,black,  3n1cn7apxfl814609,167534407,florida, usa,15 hours left
2272,14700,nissan,pathfinder,2017,clean vehicle,31198.0,white,  5n1dr2mm8hc628832,167722800,connecticut, usa,3 days left
2273,1900,nissan,door,2013,salvage insurance,144015.0,blue,  jn8as5mv0dw660449,167539306,ohio, usa,15 hours left
2274,18800,nissan,titan,2017,clean vehicle,15621.0,white,  1n6aa1r74hn571882,167722873,missouri, usa,21 hours left
2275,7800,nissan,versa,2018,clean vehicle,54815.0,red,  3n1cn7ap9jl828199,167722934,california, usa,19 hours left
2276,13500,nissan,door,2016,clean vehicle,53011.0,red,  1n4aa6apxgc432268,167541540,louisiana, usa,8 days left
2277,8000,nissan,versa,2018,clean vehicle,56255.0,silver,  3n1cn7ap6jl831688,167722937,california, usa,19 hours left
2278,3300,nissan,door,2013,clean vehicle,100225.0,gray,  jn8as5mt3dw524301,167541769,louisiana, usa,8 days left
2279,7200,nissan,sentra,2017,clean vehicle,54117.0,silver,  3n1ab7ap8hl685756,167723631,connecticut, usa,3 days left
2280,8000,nissan,door,2017,clean vehicle,54119.0,gray,  1n4al3ap8hc255116,167723920,california, usa,1 days left
2281,1280,nissan,door,2012,salvage insurance,162176.0,black,  1n4al2ap1cn403663,167543146,indiana, usa,15 hours left
2282,14000,nissan,rogue,2018,clean vehicle,37655.0,white,  knmat2mv3jp514463,167543439,florida, usa,20 hours left
2283,3500,nissan,door,2015,clean vehicle,101178.0,gray,  3n1ab7apxfy368576,167724444,california, usa,6 hours left
2284,600,nissan,door,2012,salvage insurance,206142.0,silver,  3n1ab6ap0cl688945,167545000,kansas, usa,16 hours left
2285,12500,nissan,sport,2018,clean vehicle,43187.0,gray,  jn1bj1cr5jw281199,167724477,california, usa,2 days left
2286,5800,nissan,door,2013,salvage insurance,105590.0,gray,  3n1ab7ap3dl795351,167550695,texas, usa,16 hours left
2287,8000,nissan,versa,2018,clean vehicle,53903.0,gray,  3n1cn7ap8jl818263,167724479,california, usa,2 days left
2288,2200,nissan,door,2015,salvage insurance,73382.0,tan,  3n1cn7apxfl824461,167550843,texas, usa,16 hours left
2289,8300,nissan,versa,2018,clean vehicle,48977.0,white,  3n1cn7ap4jl828918,167724481,california, usa,2 days left
2290,7500,nissan,door,2016,clean vehicle,77504.0,blue,  1n4al3ap7gc240931,167552363,missouri, usa,7 days left
2291,8000,nissan,versa,2018,clean vehicle,50871.0,blue,  3n1cn7ap3jl818641,167724482,california, usa,2 days left
2292,3500,nissan,door,2012,clean vehicle,107734.0,silver,  jn8as5mvxcw706691,167552613,missouri, usa,7 days left
2293,8000,nissan,versa,2018,clean vehicle,53098.0,white,  3n1cn7apxjl802906,167724484,california, usa,2 days left
2294,2000,nissan,door,2012,salvage insurance,159990.0,burgundy,  1n4aa5ap4cc822996,167553965,oklahoma, usa,15 days left
2295,7800,nissan,versa,2018,clean vehicle,51552.0,red,  3n1cn7ap0jl821772,167724487,california, usa,2 days left
2296,8000,nissan,versa,2018,clean vehicle,54692.0,white,  3n1cn7ap5jl830774,167724488,california, usa,2 days left
2297,18500,nissan,frontier,2019,clean vehicle,18611.0,white,  1n6ad0ev0kn768867,167554436,california, usa,8 days left
2298,8000,nissan,versa,2018,clean vehicle,51654.0,blue,  3n1cn7ap1jl822946,167724489,california, usa,2 days left
2299,18300,nissan,frontier,2019,clean vehicle,24046.0,white,  1n6ad0ev8kn726625,167554445,california, usa,8 days left
2300,7500,nissan,versa,2018,clean vehicle,65184.0,red,  3n1cn7ap3jl833592,167724491,california, usa,2 days left
2301,29800,nissan,armada,2019,clean vehicle,37398.0,blue,  jn8ay2ncxk9583031,167554453,california, usa,8 days left
2302,21100,nissan,rogue,2020,clean vehicle,19597.0,silver,  5n1at2mt6lc714032,167725016,south carolina, usa,21 hours left
2303,16200,nissan,rogue,2019,clean vehicle,34122.0,silver,  knmat2mvxkp508886,167554549,california, usa,8 days left
